"","salary","age","elevel","car","zipcode","credit","brand"
"477",123995.596,52,4,12,0,384008.151,"Belkin"
"478",28211.12778,59,4,3,1,441457.2025,"Belkin"
"479",142792.1566,28,1,20,1,375475.0921,"Elago"
"480",67249.30964,26,2,4,6,144386.689,"Belkin"
"481",20000,27,1,3,1,425277.2333,"Elago"
"482",54259.96291,67,2,16,8,262759.551,"Belkin"
"483",123685.5817,22,2,18,5,243687.9449,"Elago"
"484",79231.69546,61,3,4,0,306852.4384,"Belkin"
"485",50957.76301,67,2,15,1,365046.8171,"Belkin"
"486",88235.36273,75,4,9,0,286208.0273,"Belkin"
"487",23619.40668,66,4,7,1,333353.9099,"Belkin"
"488",110952.728,34,1,3,7,306054.3891,"Elago"
"489",148162.5743,62,4,12,6,185306.2105,"Belkin"
"490",56841.79332,20,3,1,0,238934.8396,"Elago"
"491",116850.789,71,2,6,2,2565.997266,"Belkin"
"492",131603.6652,28,1,7,2,145417.1712,"Elago"
"493",109709.121,54,2,7,8,140183.1926,"Belkin"
"494",72404.29003,80,2,4,3,116343.8745,"Belkin"
"495",116329.2434,80,1,19,0,192938.1,"Belkin"
"496",110823.8644,52,3,20,0,165434.1265,"Belkin"
"497",27058.82242,45,4,20,6,491288.0294,"Elago"
"498",105768.0851,67,1,10,8,89153.62784,"Belkin"
"499",45975.07738,53,4,20,3,247811.9412,"Elago"
"500",62034.00205,53,4,19,6,294412.1058,"Elago"
"501",74061.9728,37,2,9,7,37091.2257,"Belkin"
"502",118673.7803,30,3,10,1,279546.7564,"Elago"
"503",86067.36439,57,2,1,5,195365.182,"Belkin"
"504",80271.03623,26,3,1,0,469232.5438,"Elago"
"505",140696.5128,72,2,15,2,43482.56433,"Belkin"
"506",20000,71,4,20,6,160431.6192,"Belkin"
"507",121668.7765,76,1,7,5,423224.3192,"Belkin"
"508",117259.3178,77,4,19,2,45861.4594,"Belkin"
"509",74211.03486,35,1,11,7,457536.9178,"Belkin"
"510",144497.5299,65,4,5,2,325480.5951,"Belkin"
"511",69993.68646,36,2,19,8,477932.1756,"Belkin"
"512",27222.15308,76,3,6,2,78773.33423,"Belkin"
"513",42081.26955,54,4,2,8,471944.4666,"Elago"
"514",142447.2277,66,1,20,5,437167.5618,"Belkin"
"515",29042.65887,40,2,20,5,371297.3248,"Elago"
"516",72672.82737,59,4,18,0,20104.90079,"Belkin"
"517",79041.48257,34,4,20,4,309468.4932,"Belkin"
"518",24594.37263,52,4,19,3,365043.027,"Elago"
"519",77762.21643,40,3,6,8,228343.8625,"Belkin"
"520",59242.2822,28,1,3,2,255444.3977,"Elago"
"521",128529.6684,79,4,3,0,479273.6042,"Belkin"
"522",36015.09618,78,1,15,4,332840.8839,"Belkin"
"523",120712.6079,54,4,4,7,400194.3319,"Belkin"
"524",90139.64122,50,3,12,2,309478.7524,"Belkin"
"525",82535.30447,63,4,6,4,131765.6055,"Belkin"
"526",95838.11146,47,1,19,3,383513.0193,"Belkin"
"527",144665.321,30,4,20,7,292523.7339,"Elago"
"528",145365.4255,33,1,20,1,454562.2318,"Elago"
"529",98407.75385,64,1,6,5,311445.6856,"Belkin"
"530",117297.6486,66,4,2,5,99278.95584,"Belkin"
"531",78034.93093,37,4,7,8,180507.9191,"Belkin"
"532",109779.6719,28,3,8,2,93.361001,"Elago"
"533",89722.20091,46,1,1,7,83750.31227,"Belkin"
"534",44933.60124,28,3,12,2,352530.1817,"Elago"
"535",143307.2108,22,3,17,4,240261.3271,"Elago"
"536",52281.74671,77,1,7,4,326685.6957,"Belkin"
"537",143129.062,26,2,20,6,409404.5811,"Elago"
"538",53242.32549,34,2,4,4,187637.1597,"Elago"
"539",21046.09797,41,3,16,7,365159.658,"Elago"
"540",30829.25768,44,1,5,0,157922.2798,"Elago"
"541",56151.05958,23,1,15,4,258053.9202,"Elago"
"542",46953.76503,24,3,2,2,262562.0651,"Elago"
"543",66588.40091,56,1,5,8,429772.043,"Belkin"
"544",61257.61552,25,2,15,1,0,"Elago"
"545",48899.53236,80,4,1,4,330900.612,"Belkin"
"546",80937.58386,66,1,16,7,227918.5692,"Belkin"
"547",121910.85,24,2,13,3,27998.09392,"Elago"
"548",107933.893,56,3,16,2,167272.1445,"Belkin"
"549",55251.54674,43,3,3,5,485076.0624,"Elago"
"550",38826.84206,42,2,10,2,319274.2273,"Elago"
"551",95754.18663,80,1,5,1,419586.6942,"Belkin"
"552",135922.9055,41,3,19,4,398687.9483,"Elago"
"553",44363.94357,67,1,14,7,181443.1068,"Belkin"
"554",113170.9421,62,3,3,4,247046.1237,"Belkin"
"555",146553.9409,58,3,5,0,481848.2147,"Belkin"
"556",136977.2332,72,2,10,2,168281.2489,"Belkin"
"557",130132.5346,45,1,15,1,290579.532,"Elago"
"558",32476.95175,33,1,7,5,170127.4842,"Elago"
"559",68356.56222,67,4,6,5,104758.6214,"Belkin"
"560",136823.2248,63,1,15,6,461505.9098,"Belkin"
"561",63129.29997,54,4,16,7,154574.0691,"Elago"
"562",98927.2819,63,3,12,6,79771.36103,"Belkin"
"563",148031.7066,55,1,6,1,229187.5995,"Elago"
"564",97405.16995,75,4,14,2,375384.0679,"Belkin"
"565",140369.3629,45,4,19,4,282628.8631,"Elago"
"566",26402.67787,71,2,6,7,161139.6894,"Belkin"
"567",134145.4133,74,1,2,5,224128.9648,"Belkin"
"568",77075.71302,21,3,13,7,345212.4325,"Elago"
"569",44286.91696,46,3,9,0,26422.46821,"Elago"
"570",46010.21859,22,2,16,3,5e+05,"Elago"
"571",63108.75042,69,4,16,2,404874.8927,"Belkin"
"572",70705.15303,47,1,7,4,47282.92019,"Elago"
"573",150000,71,4,6,4,436255.9033,"Belkin"
"574",37555.73403,57,4,4,8,397480.9583,"Belkin"
"575",118523.5748,35,1,15,7,318080.5755,"Elago"
"576",61339.06874,72,4,17,7,54282.72291,"Belkin"
"577",106447.7675,36,4,4,6,293898.8954,"Elago"
"578",59076.79985,55,2,14,2,225971.8378,"Elago"
"579",103394.6601,60,1,8,1,105843.6538,"Belkin"
"580",144059.2945,49,2,13,8,201621.5376,"Elago"
"581",43059.46784,41,1,18,8,202985.6342,"Elago"
"582",53937.08162,48,2,10,3,317818.689,"Elago"
"583",26812.0596,22,2,20,7,306874.1201,"Elago"
"584",43370.61957,62,2,15,4,138185.9331,"Belkin"
"585",37163.80909,64,3,16,2,189684.0175,"Belkin"
"586",139585.3677,48,1,18,3,490340.69,"Elago"
"587",64833.46374,45,2,2,4,112352.8515,"Elago"
"588",138999.8191,28,4,4,2,391111.3551,"Elago"
"589",82777.49797,80,1,1,2,373093.4231,"Belkin"
"590",72199.05185,51,4,16,5,98651.15219,"Elago"
"591",28926.58244,80,4,18,2,114886.7106,"Belkin"
"592",41213.16825,53,1,11,7,114388.894,"Elago"
"593",83148,59,2,13,5,329705.6611,"Belkin"
"594",89885.64894,59,3,16,6,137888.1177,"Belkin"
"595",67119.59468,64,3,2,8,98769.27161,"Belkin"
"596",108691.2916,44,3,13,4,490927.134,"Belkin"
"597",53369.3223,67,2,11,3,288916.9453,"Belkin"
"598",49701.27031,20,4,17,3,0,"Elago"
"599",111583.6242,22,1,11,5,381556.4175,"Elago"
"600",24610.15527,63,4,9,3,104807.4994,"Belkin"
"601",23302.05755,60,4,20,3,300260.1407,"Belkin"
"602",91987.20318,51,2,13,7,460895.7668,"Belkin"
"603",128900.5989,80,3,16,6,250889.0817,"Belkin"
"604",33834.07956,50,4,4,5,445594.1638,"Elago"
"605",84016.61896,54,3,19,4,288951.6631,"Belkin"
"606",113962.1566,80,2,4,5,5e+05,"Belkin"
"607",29556.86549,69,4,18,0,223277.2179,"Belkin"
"608",84238.91746,48,1,2,8,182878.1858,"Belkin"
"609",68674.08579,72,3,7,5,316234.8111,"Belkin"
"610",136709.863,63,3,15,4,457629.7859,"Belkin"
"611",58345.47566,23,2,4,5,334304.8981,"Elago"
"612",57663.28653,59,1,10,1,346847.7629,"Belkin"
"613",59821.14144,23,3,19,6,194678.7109,"Elago"
"614",33258.92874,61,4,9,5,137904.349,"Belkin"
"615",115226.3597,54,2,14,2,211391.07,"Belkin"
"616",34346.60288,42,4,16,4,192806.5838,"Elago"
"617",89417.39243,43,3,6,3,386220.016,"Belkin"
"618",88927.9212,47,2,11,4,497070.716,"Belkin"
"619",61927.44993,60,3,1,5,149320.2728,"Elago"
"620",84335.54108,73,1,13,0,262014.7736,"Belkin"
"621",68304.29566,42,3,15,8,205281.8188,"Elago"
"622",86695.85164,23,2,7,1,24524.73208,"Belkin"
"623",97239.21497,53,4,16,1,474343.6085,"Belkin"
"624",94579.24724,30,1,18,8,435746.6529,"Belkin"
"625",52289.40163,34,2,13,5,238291.1913,"Elago"
"626",81654.69851,27,3,9,7,76870.68028,"Elago"
"627",150000,56,2,17,4,387542.1802,"Belkin"
"628",142437.3476,22,1,17,5,62597.81404,"Elago"
"629",100849.8822,26,3,4,0,266220.0051,"Elago"
"630",64460.25018,58,3,14,0,79875.22307,"Belkin"
"631",63250.17556,26,4,4,3,14216.32712,"Elago"
"632",78664.39842,68,4,3,2,419538.0994,"Belkin"
"633",99370.19834,26,2,17,3,59650.29606,"Belkin"
"634",131031.3648,65,2,19,3,279493.3332,"Belkin"
"635",26647.00351,53,1,17,6,475438.9136,"Elago"
"636",43268.73211,72,3,12,0,293621.7485,"Belkin"
"637",114924.139,22,4,12,4,10983.06175,"Elago"
"638",38902.60546,62,1,1,6,367108.2938,"Belkin"
"639",25257.39885,70,2,13,3,26589.88636,"Belkin"
"640",37916.75289,46,2,17,5,167512.203,"Elago"
"641",60437.2712,22,2,19,4,390972.1018,"Elago"
"642",137798.7091,23,1,13,7,169766.932,"Elago"
"643",34370.14566,69,1,19,0,159286.9741,"Belkin"
"644",129504.8783,69,3,2,1,391198.9568,"Belkin"
"645",56049.66407,59,3,6,5,328767.1131,"Belkin"
"646",148864.6865,24,4,20,0,187968.1802,"Elago"
"647",69795.57995,26,2,10,6,384133.6511,"Belkin"
"648",76123.79915,26,2,3,6,198435.9279,"Belkin"
"649",92162.6703,31,4,8,4,379132.7785,"Belkin"
"650",30848.73521,51,1,10,8,96843.26583,"Elago"
"651",84230.8414,74,4,15,6,476535.174,"Belkin"
"652",98512.68771,79,3,19,5,241783.8614,"Belkin"
"653",70378.52034,80,2,5,8,132631.1937,"Belkin"
"654",56656.42659,75,1,17,8,253036.4844,"Belkin"
"655",24381.7731,23,1,2,0,462052.4339,"Elago"
"656",85144.20944,74,4,17,1,185437.6014,"Belkin"
"657",33562.17317,75,4,10,5,224080.6514,"Belkin"
"658",112993.1103,57,3,16,5,325124.8495,"Belkin"
"659",86529.30837,35,1,18,2,65411.1111,"Belkin"
"660",40580.83824,52,2,19,0,457355.8474,"Elago"
"661",126289.7241,40,2,18,2,425949.924,"Belkin"
"662",106879.7626,73,3,6,8,306411.7997,"Belkin"
"663",115283.7124,20,2,3,2,100045.6075,"Elago"
"664",109270.4047,46,4,1,0,258753.4519,"Belkin"
"665",100956.3053,71,3,13,6,168451.1825,"Belkin"
"666",32511.44611,50,4,17,3,274416.8413,"Elago"
"667",97910.6968,43,3,9,4,184430.5295,"Belkin"
"668",25073.37289,26,3,9,0,452195.8745,"Elago"
"669",81192.71102,51,4,17,7,368639.208,"Belkin"
"670",142169.3522,75,3,8,8,268074.4783,"Belkin"
"671",24442.90118,74,3,4,8,85484.57756,"Belkin"
"672",33204.45782,48,1,15,5,24761.97406,"Elago"
"673",120322.6904,77,4,5,3,204728.5562,"Belkin"
"674",128951.7229,20,3,13,8,441455.0671,"Elago"
"675",42390.08752,49,3,2,0,185338.8591,"Elago"
"676",125528.8991,21,4,8,2,298400.2456,"Elago"
"677",117236.9859,20,3,16,2,208623.0831,"Elago"
"678",120665.9652,28,3,14,8,474569.7189,"Elago"
"679",25117.06247,72,4,8,3,413167.8557,"Belkin"
"680",143427.4998,26,2,18,8,47122.54191,"Elago"
"681",37289.35068,47,3,15,2,424987.4419,"Elago"
"682",80467.69337,27,4,10,6,385566.9914,"Elago"
"683",91315.10049,22,4,4,5,330024.7144,"Elago"
"684",25373.07501,25,1,5,1,465053.347,"Elago"
"685",38418.55034,46,1,18,2,92637.90127,"Elago"
"686",105893.1277,60,2,19,2,298627.6529,"Belkin"
"687",113038.9025,46,2,4,6,192180.7882,"Belkin"
"688",36344.77607,69,1,14,3,137269.0953,"Belkin"
"689",62171.79517,22,1,18,3,389390.3597,"Elago"
"690",57182.26921,59,1,8,1,191830.4176,"Belkin"
"691",51918.13348,66,4,11,6,383375.6145,"Belkin"
"692",137840.2115,77,2,4,6,452448.7783,"Belkin"
"693",141871.0997,32,1,11,8,105015.6228,"Elago"
"694",117283.1586,25,2,7,7,145295.3354,"Elago"
"695",55237.70329,72,1,2,2,463175.4606,"Belkin"
"696",149663.9647,70,1,9,5,195346.1109,"Belkin"
"697",143567.7703,50,4,1,5,216271.6642,"Elago"
"698",101156.47,45,2,12,7,116185.9032,"Belkin"
"699",45509.65057,53,3,10,4,380862.8189,"Elago"
"700",108186.2389,24,1,20,0,234602.1767,"Elago"
"701",78054.59731,77,3,14,6,235698.9964,"Belkin"
"702",72335.60646,41,1,12,3,5e+05,"Elago"
"703",93188.55849,44,3,11,1,116258.6383,"Belkin"
"704",105676.7651,59,2,7,1,492934.598,"Belkin"
"705",146364.8758,70,3,6,6,308186.1381,"Belkin"
"706",81154.14759,21,4,13,3,20999.17936,"Elago"
"707",124980.4601,52,3,20,1,78001.68503,"Belkin"
"708",145424.607,24,3,10,8,75613.79538,"Elago"
"709",26285.82268,53,1,12,7,2989.598831,"Elago"
"710",121443.4461,20,3,3,2,388220.9674,"Elago"
"711",91374.0646,27,2,15,8,258864.3088,"Belkin"
"712",71169.79039,49,2,7,5,291794.9243,"Elago"
"713",108965.1259,54,3,16,0,383422.6612,"Belkin"
"714",44729.90941,43,1,20,8,64749.82112,"Elago"
"715",93443.49431,65,4,12,7,29270.45146,"Belkin"
"716",34422.24679,61,1,7,0,250462.4918,"Belkin"
"717",40581.59026,41,3,6,6,417770.4843,"Elago"
"718",41977.36451,76,1,12,4,216753.0358,"Belkin"
"719",109871.7338,69,1,15,6,232791.1973,"Belkin"
"720",84233.96401,54,4,18,8,128992.953,"Belkin"
"721",36849.23684,70,4,20,3,17680.29986,"Belkin"
"722",95319.75499,66,4,19,2,406650.6123,"Belkin"
"723",72017.04593,48,4,4,4,19172.94348,"Elago"
"724",92542.78787,51,3,20,5,194036.5167,"Belkin"
"725",35802.48186,67,4,4,4,282687.4377,"Belkin"
"726",142789.8552,45,1,16,0,22844.70642,"Elago"
"727",141686.8952,42,4,9,7,203778.1991,"Elago"
"728",78514.58003,55,1,9,1,68474.62186,"Belkin"
"729",67302.18209,38,1,8,1,427609.4411,"Belkin"
"730",50166.71099,66,3,18,1,0,"Belkin"
"731",85844.1379,64,3,7,3,464691.9614,"Belkin"
"732",62227.97697,42,1,18,7,120560.7717,"Elago"
"733",38398.98572,48,1,6,6,147354.1678,"Elago"
"734",129568.3169,40,2,19,0,249793.6154,"Elago"
"735",55665.94862,50,2,12,4,395838.6838,"Elago"
"736",63542.64801,42,1,8,3,434354.8085,"Elago"
"737",56948.83238,75,4,20,4,448994.4745,"Belkin"
"738",118861.6375,58,1,16,4,416539.2957,"Belkin"
"739",88190.09558,21,2,14,1,152375.8298,"Belkin"
"740",111693.2673,31,2,8,5,185900.9077,"Elago"
"741",34368.41975,29,3,3,4,12625.25997,"Elago"
"742",132570.5593,73,1,4,2,0,"Belkin"
"743",95905.74035,52,1,14,5,193763.9331,"Belkin"
"744",61317.05075,65,1,11,0,218962.8024,"Belkin"
"745",21828.99509,41,2,17,3,437819.4462,"Elago"
"746",132422.0268,52,4,11,5,153228.5473,"Elago"
"747",131990.9438,65,1,4,3,455898.0022,"Belkin"
"748",117934.7756,25,2,4,5,444100.3173,"Elago"
"749",110057.722,47,4,13,0,164271.4287,"Belkin"
"750",55541.80102,23,2,18,3,291891.6361,"Elago"
"751",51284.08333,30,2,2,6,233067.4007,"Elago"
"752",124154.1401,46,1,18,3,245915.5127,"Belkin"
"753",56143.05246,70,1,12,7,106609.3267,"Belkin"
"754",131528.9953,43,4,7,0,266317.1,"Elago"
"755",108929.2224,76,2,13,5,72663.81217,"Belkin"
"756",47742.38069,27,3,18,0,218089.2001,"Elago"
"757",107998.7182,49,1,5,3,151818.3195,"Belkin"
"758",86638.14339,63,3,1,3,273306.6982,"Belkin"
"759",78986.85471,44,1,12,2,389704.4156,"Belkin"
"760",67911.7705,71,4,13,1,299119.0913,"Belkin"
"761",148126.2669,31,4,12,7,333183.5676,"Elago"
"762",136877.8429,38,1,8,3,106520.7604,"Elago"
"763",66408.48211,30,1,15,0,260339.1954,"Belkin"
"764",41937.84129,37,1,15,5,29517.90051,"Elago"
"765",21466.78842,55,2,7,2,227351.9589,"Elago"
"766",134667.3771,54,4,18,0,51224.85846,"Elago"
"767",120783.718,66,4,11,6,281918.505,"Belkin"
"768",48415.14441,63,1,1,7,47614.02344,"Belkin"
"769",112570.1278,46,4,13,7,87225.27693,"Belkin"
"770",85176.92947,30,3,9,5,40253.33982,"Belkin"
"771",96005.93185,32,3,16,7,383264.6262,"Belkin"
"772",85029.43416,34,4,5,0,54887.52139,"Belkin"
"773",56788.28763,27,3,20,2,407945.3155,"Elago"
"774",91115.25501,24,4,5,0,365238.2937,"Elago"
"775",106645.2039,64,4,2,3,261567.1326,"Belkin"
"776",112447.754,77,4,6,4,361543.9773,"Belkin"
"777",52728.42482,30,4,2,4,248922.4867,"Elago"
"778",109190.1248,58,1,3,7,369096.3481,"Belkin"
"779",75327.39228,46,3,13,8,27546.18858,"Belkin"
"780",96886.72345,37,1,14,7,455590.6187,"Belkin"
"781",127569.9457,52,2,4,4,168937.1781,"Elago"
"782",119655.5705,33,4,5,5,124704.5577,"Elago"
"783",124984.2497,66,2,13,5,195591.9099,"Belkin"
"784",95078.57756,20,4,11,8,173068.879,"Elago"
"785",117572.1414,24,4,9,7,356845.7181,"Elago"
"786",127860.582,41,4,10,1,1031.239496,"Elago"
"787",98923.80511,60,3,6,0,492425.0394,"Belkin"
"788",99103.62853,28,2,13,3,254216.0519,"Belkin"
"789",109175.7189,76,4,19,6,347961.6579,"Belkin"
"790",77155.81335,30,2,1,3,77663.58833,"Belkin"
"791",119629.9439,69,4,8,4,362826.6333,"Belkin"
"792",109278.6257,43,1,9,8,406552.9465,"Belkin"
"793",55472.00061,30,2,10,8,97762.32951,"Elago"
"794",46469.71316,79,3,2,7,409556.4725,"Belkin"
"795",28468.26957,20,3,1,6,484452.4669,"Elago"
"796",32912.03482,28,1,2,6,476358.5494,"Elago"
"797",52973.13402,64,1,17,7,172328.4377,"Belkin"
"798",42499.23584,70,2,12,8,402438.2918,"Belkin"
"799",91323.76951,66,4,19,2,366018.0249,"Belkin"
"800",34982.16944,49,3,7,5,42965.56599,"Elago"
"801",30733.96687,58,4,14,8,71302.39037,"Belkin"
"802",100281.0959,41,1,8,2,420908.4747,"Belkin"
"803",90581.4685,43,3,8,8,344700.7702,"Belkin"
"804",145734.4663,45,2,12,0,111536.8189,"Elago"
"805",128299.0444,28,3,13,1,174588.2544,"Elago"
"806",71606.60989,23,3,7,0,204947.5208,"Elago"
"807",55826.57908,79,3,7,0,412779.0354,"Belkin"
"808",88428.84801,71,2,18,7,261140.7868,"Belkin"
"809",123341.318,30,3,2,3,121830.6857,"Elago"
"810",127895.8519,62,2,16,7,27169.57037,"Elago"
"811",23624.77114,66,3,1,7,404980.5819,"Belkin"
"812",30052.5073,37,3,3,5,272918.043,"Elago"
"813",136007.5551,63,2,11,8,330821.5838,"Belkin"
"814",66748.90503,25,4,18,6,370427.3071,"Elago"
"815",78852.21315,67,2,9,0,475659.9358,"Belkin"
"816",145244.1948,70,3,12,6,245181.2358,"Belkin"
"817",71468.63609,33,2,5,1,29510.59492,"Belkin"
"818",145028.7404,57,1,6,4,247917.1038,"Belkin"
"819",51907.0616,60,3,16,2,443038.7178,"Belkin"
"820",71133.66563,43,4,19,3,138563.3384,"Elago"
"821",45625.46481,38,2,3,2,278828.9147,"Elago"
"822",131728.4338,31,2,13,2,391435.4751,"Elago"
"823",39924.73011,46,4,12,7,421865.606,"Elago"
"824",39421.65325,42,2,5,5,80254.22213,"Elago"
"825",89699.27429,72,1,8,4,456592.2258,"Belkin"
"826",150000,72,3,2,2,441587.8744,"Belkin"
"827",40181.03981,51,1,2,2,189876.4687,"Elago"
"828",94957.46715,48,1,5,5,53211.76257,"Belkin"
"829",121142.2956,70,3,1,6,267059.09,"Belkin"
"830",48462.36087,54,4,5,5,430070.6101,"Elago"
"831",23755.23724,53,1,14,6,218809.7884,"Elago"
"832",109405.1722,42,4,3,8,183113.5529,"Belkin"
"833",86840.08477,34,3,4,4,24959.12297,"Belkin"
"834",131611.9344,21,2,5,4,69421.59478,"Elago"
"835",52203.32288,45,4,13,5,186222.8735,"Elago"
"836",99425.92361,68,3,9,3,233327.7897,"Belkin"
"837",138106.1442,60,4,13,8,404617.7151,"Belkin"
"838",87577.91122,40,3,14,7,159052.2923,"Belkin"
"839",87820.55342,50,3,19,0,308674.3286,"Belkin"
"840",117729.8637,73,2,12,4,282938.2883,"Belkin"
"841",45627.24106,31,3,20,1,219248.5353,"Elago"
"842",55561.46194,77,4,13,8,160361.4711,"Belkin"
"843",127835.4321,79,4,19,8,64301.4099,"Belkin"
"844",60884.36915,57,2,11,0,186713.8755,"Elago"
"845",91778.02566,53,2,11,8,249654.4091,"Belkin"
"846",148512.2067,20,3,18,5,468199.6715,"Elago"
"847",94948.51885,33,4,17,7,294766.6089,"Belkin"
"848",37580.60675,30,1,7,0,453957.4341,"Elago"
"849",46775.33385,80,1,10,4,384709.1081,"Belkin"
"850",115902.4027,77,4,16,3,20644.74188,"Belkin"
"851",143288.8959,46,2,12,4,390017.0328,"Elago"
"852",37225.00611,58,3,11,6,185046.1455,"Belkin"
"853",119126.6561,54,2,18,2,216993.7254,"Belkin"
"854",72538.55821,53,1,11,3,57897.17345,"Elago"
"855",128555.8761,61,3,10,3,235366.0211,"Elago"
"856",71718.92682,49,1,15,4,346756.1098,"Elago"
"857",150000,24,4,17,0,243463.7491,"Elago"
"858",127933.6204,50,4,14,1,75122.39312,"Elago"
"859",49100.96007,48,3,19,7,312467.1401,"Elago"
"860",30963.66682,26,3,17,8,287736.8777,"Elago"
"861",99588.13898,30,3,16,6,310451.985,"Belkin"
"862",101503.9078,52,1,15,5,208177.311,"Belkin"
"863",82303.90592,77,4,16,3,215440.1416,"Belkin"
"864",90187.51168,76,1,19,8,288314.0387,"Belkin"
"865",62014.40101,62,1,2,5,334037.3626,"Elago"
"866",109861.9686,80,3,14,8,90419.68501,"Belkin"
"867",133417.7525,55,1,14,4,124897.9667,"Elago"
"868",95625.67718,75,4,15,3,494797.1115,"Belkin"
"869",129196.0643,65,1,13,4,207941.9818,"Belkin"
"870",118504.8433,50,2,2,6,5e+05,"Belkin"
"871",133456.9337,23,3,15,6,221290.1344,"Elago"
"872",116628.9572,23,3,1,4,458344.0213,"Elago"
"873",112613.1242,24,4,19,4,268041.9673,"Elago"
"874",40049.93285,21,1,20,0,26361.99491,"Elago"
"875",33859.92659,59,3,18,2,140073.4442,"Belkin"
"876",77993.30416,29,4,6,6,310044.6567,"Belkin"
"877",113534.119,44,4,19,3,131245.7478,"Belkin"
"878",33634.61426,76,3,2,0,5e+05,"Belkin"
"879",42056.52671,42,1,2,5,47694.03974,"Elago"
"880",32535.59136,32,2,19,5,0,"Elago"
"881",140793.6953,66,1,15,5,476872.1836,"Belkin"
"882",63873.65161,68,2,13,5,92297.51744,"Belkin"
"883",23460.85733,57,3,8,2,83457.14046,"Belkin"
"884",87656.03278,21,3,11,5,262570.9145,"Elago"
"885",77232.48652,54,1,19,5,299162.3127,"Belkin"
"886",126407.2942,73,3,19,5,387765.1304,"Belkin"
"887",105317.4742,20,4,4,8,323528.868,"Elago"
"888",51265.62398,24,1,9,2,349403.0383,"Elago"
"889",92844.17548,27,1,16,1,233469.2903,"Belkin"
"890",122715.7448,72,3,13,2,71425.39739,"Belkin"
"891",30662.15255,44,4,14,4,438565.8257,"Elago"
"892",85476.46264,62,4,3,4,92998.02061,"Belkin"
"893",141864.5579,35,4,4,7,67666.21388,"Elago"
"894",49743.02149,48,2,15,5,377391.8036,"Elago"
"895",73620.95503,52,4,1,8,298055.3664,"Belkin"
"896",112233.0809,66,4,16,2,0,"Belkin"
"897",150000,48,3,8,2,172425.1695,"Elago"
"898",100199.722,48,2,15,5,351770.3413,"Belkin"
"899",36530.5221,46,3,14,5,87237.39158,"Elago"
"900",120447.1774,36,3,15,3,339778.9868,"Elago"
"901",105912.3464,49,3,17,3,335366.2559,"Belkin"
"902",50190.24402,24,4,18,0,234954.6854,"Elago"
"903",105461.3206,62,3,15,3,399495.9811,"Belkin"
"904",68273.34285,38,4,14,7,133000.1418,"Belkin"
"905",121738.0309,31,4,15,5,333990.3131,"Elago"
"906",128661.4259,44,4,18,4,272432.2631,"Elago"
"907",51413.90785,48,3,1,8,360866.8472,"Elago"
"908",105163.4276,61,3,14,2,271808.4495,"Belkin"
"909",51292.94818,24,4,8,7,390826.9226,"Elago"
"910",66587.32883,67,1,20,1,147020.8197,"Belkin"
"911",115755.6881,46,1,12,7,360210.5173,"Belkin"
"912",126480.3768,48,4,3,2,82154.34858,"Belkin"
"913",54573.61902,77,2,16,3,384906.0884,"Belkin"
"914",112450.078,35,2,19,7,126501.0719,"Elago"
"915",96168.17237,59,1,9,4,309223.9857,"Belkin"
"916",31949.10785,59,4,20,2,484373.3046,"Belkin"
"917",105504.9782,60,1,16,7,426254.8188,"Belkin"
"918",49979.38437,43,3,5,6,413531.6548,"Elago"
"919",89593.49893,62,1,20,3,430817.1992,"Belkin"
"920",115157.0298,42,3,18,7,453769.4353,"Belkin"
"921",34458.55188,56,2,1,3,376817.4062,"Belkin"
"922",117637.9094,41,2,10,7,354231.1845,"Belkin"
"923",121047.4292,29,1,9,5,5e+05,"Elago"
"924",100693.6339,77,4,9,8,254806.5269,"Belkin"
"925",50341.84092,76,2,16,5,336448.9265,"Belkin"
"926",143492.2919,51,1,16,3,361509.8896,"Elago"
"927",114048.5738,29,4,18,5,385415.592,"Elago"
"928",118148.5091,70,4,16,8,449115.2394,"Belkin"
"929",114105.0465,42,1,19,2,61846.80805,"Belkin"
"930",89958.91147,22,4,9,6,402572.343,"Elago"
"931",40334.40998,44,3,19,0,466362.3857,"Elago"
"932",77840.29282,71,1,19,1,169689.9654,"Belkin"
"933",40111.67126,25,3,9,5,4007.912724,"Elago"
"934",146068.7996,37,3,13,0,408642.5619,"Elago"
"935",84057.5474,29,4,17,5,406036.0507,"Belkin"
"936",39988.27282,21,2,16,4,87629.69974,"Elago"
"937",139635.4368,45,3,6,5,465606.3348,"Elago"
"938",57739.14054,29,3,5,0,61524.91596,"Elago"
"939",91207.49202,76,4,19,4,116360.8786,"Belkin"
"940",79031.92176,25,1,18,0,60165.1501,"Belkin"
"941",94959.57636,23,2,4,6,154140.8664,"Belkin"
"942",77445.81332,45,4,11,1,384402.7587,"Belkin"
"943",28634.75934,68,1,5,1,370638.1879,"Belkin"
"944",105683.3366,78,2,2,5,290004.9988,"Belkin"
"945",139551.7022,42,1,1,4,354996.638,"Elago"
"946",96468.2424,38,1,15,8,457204.7674,"Belkin"
"947",74606.81037,78,4,8,8,427147.2768,"Belkin"
